no,url,judul,isi
35,https://www.tvonenews.com/berita/nasional/419460-cek-joging-trek-warga-di-bali-kaget-temukan-potongan-tubuh-manusia-di-pantai-ketewel-gianyar,"Cek Joging Trek, Warga di Bali Kaget Temukan Potongan Tubuh Manusia di Pantai Ketewel Gianyar","Jakarta, tvOnenews.com- Temuanpotongan tubuh manusiadiPantai Ketewel, Kecamatan Sukawati,Gianyar,Balipada Kamis (26/2/2026) hebohkan warga setempat. Kini Polres Gianyar, tengah menyelidiki temuan potongan tubuh manusia tersebut. ADVERTISEMENT GULIR UNTUK LANJUT BACA Hal itu dibenarkan Kepala Seksi Humas Polres Gianyar Ipda Gusti Ngurah Suardita. ""Benar, pada Kamis tanggal 26 Februari 2026 sekitar pukul 10.00 Wita telah ditemukan potongan tubuh manusia di Muara Sungai Wos, Wilayah Banjar Keden, Desa Ketewel Kecamatan Sukawati. Saat ini masih diselidiki,"" kata Suardita. Ia menjelaskan potongan tubuh manusia tersebut awalnya ditemukan oleh warga yang hendak olahraga lari di sekitar lokasi. ""Awal warga masyarakat yang beraktivitas cek jogging trek di pantai menemukan adanya potongan Kepala manusia,"" ungkapnya. Warga yang melihat potongan tubuh tersebut langsung melaporkan ke Polsek Sukawati. Setelah mendapat laporan tersebut, Tim Piket Fungsi, Tim Inafis Polres Gianyar bersama Polda Bali datang ke TKP untuk melakukan olah TKP. Polisi kemudian memperluas pencarian di sekitar TKP. Warga yang ada di sekitar lokasi juga ikut melakukan penyisiran di sekitar pantai. Tak lama setelahnya, Tim gabungan kemudian menemukan potongan tubuh lain diduga merupakan bagian dari potongan tubuh yang ditemukan di tempat pertama. ""Dari penyisiran oleh Tim gabungan ditemukan beberapa potongan tubuh di sekitar TKP,"" kata Suardita. Setelah beberapa potongan tubuh dibawa ke RSUP Sanglah/Prof. Ngoerah Denpasar untuk dilakukan autopsi lebih lanjut. ADVERTISEMENT GULIR UNTUK LANJUT BACA Polisi belum memastikan identitas dari korban tersebut karena masih diselidiki lebih lanjut. ""Untuk identitas masih dalam penyelidikan, dan saat ini team Polda Bali dan Polres Gianyar masih dalam proses penyelidikan,"" katanya.(ant)"
36,https://www.tvonenews.com/berita/nasional/414870-demo-hari-ini-11-februari-2026-ribuan-personel-kawal-aksi-unjuk-rasa-perkumpulan-guru-madrasah-di-gedung-dpr,Demo Hari Ini 11 Februari 2026: Ribuan Personel Kawal Aksi Unjuk Rasa Perkumpulan Guru Madrasah di Gedung DPR,"Jakarta, tvOnenews.com- Ribuan personel ditugaskan untuk mengawal aksiunjuk rasaPerkumpulan Guru Madrasah (PGM) Indonesia di depan Gedung DPR/MPR RI hari ini 11 Februari 2026. Kapolres Metro Jakarta Pusat Kombes Pol Reynold E.P. Hutagalung mengatakan lebih tepatnya sebanyak 1.060 personel gabungan diterjunkan. ADVERTISEMENT GULIR UNTUK LANJUT BACA Mereka merupakan petugas gabungan dari Polda Metro Jaya, Polres Metro Jakarta Pusat dan jajaran Polsek. Reynold menyebut mereka ditugaskan untuk mengamankan agar penyampaian pendapat di muka umum itu berjalan aman, tertib dan kondusif. ""Kita hadir untuk menjaga saudara-saudara kita yang menyampaikan pendapat,"" ujarnya, Rabu (11/2/2026). Sebelum mengawal, Reynold mengatakan pihaknya memberikan gambaran nyata terkait kondisi lapangan yang mungkin dihadapi oleh personel. ""Seluruh personel harus utamakan pendekatan persuasif, dialogis dan humanis,"" kata dia. Reynold memastikan personel yang bertugas tidak dibekali senjata api. ""Personel tidak membawa senjata api dan diperintahkan untuk selalu mengedepankan sikap humanis, persuasif dan profesional,"" ucapnya. Di sisi lain, dia juga mengimbau para orator dan peserta aksi agar tetap tertib, tidak memprovokasi massa lain, tidak menutup jalan umum serta tidak melakukan tindakan anarkis. ADVERTISEMENT GULIR UNTUK LANJUT BACA Sementara itu, bagi pengguna jalan, Reynold menyarankan untuk mencari jalur alternatif untuk menghindari kepadatan lalu lintas selama aksi unjuk rasa berlangsung. “Pengaturan lalu lintas bersifat situasional dan akan disesuaikan dengan eskalasi jumlah massa di lapangan. Kami mohon kerja sama semua pihak agar kegiatan berjalan aman, tertib dan kondusif,"" pungkasnya. (ant/nsi)"
37,https://www.tvonenews.com/berita/nasional/422501-bareskrim-periksa-pandji-pragiwaksono-di-kasus-candaan-suku-toraja-hari-ini-meski-sudah-jalani-sanksi-adat,Bareskrim Periksa Pandji Pragiwaksono di Kasus Candaan Suku Toraja Hari Ini Meski Sudah Jalani Sanksi Adat,"Jakarta, tvOnenews.com– KomikaPandji Pragiwaksonodijadwalkan kembali menjalani pemeriksaan oleh penyidik Direktorat Tindak Pidana SiberBareskrim Polripada Senin, 9 Maret 2026. Pemeriksaan ini terkait laporan dugaan penghinaan terhadap sukuToraja. Penyidik memastikan agenda pemeriksaan tersebut masih berjalan sesuai jadwal. ADVERTISEMENT GULIR UNTUK LANJUT BACA Kepala Subdirekrorat I Direktorat Tindak Pidana Siber Bareskrim Polri, Komisaris Besar Polisi Rizki Agung Prakoso, mengatakan belum ada perubahan terkait agenda pemeriksaan terhadap Pandji. ""Masih terjadwal (pemeriksaan Pandji Pragiwaksono,"" tutur Rizki. Adapun Pandji telah menjalanisanksi adatToraja. Dia juga dijatuhi hukuman berupa kewajiban meminta maaf serta membayar satu ekor babi dan lima ekor ayam. Peradilan adat tersebut digelar di Tongkonan Layuk Kaero, Sangalla, Kabupaten Tana Toraja, Sulawesi Selatan, Selasa, 10 Februari 2026. Sidang adat berlangsung khidmat dengan melibatkan perwakilan dari 32 wilayah adat Toraja. Pandji hadir langsung dalam prosesi tersebut dengan didampingi kuasa hukumnya, Haris Azhar. Proses peradilan juga difasilitasi oleh Aliansi Masyarakat Adat Nusantara (AMAN) sebagai bagian dari mekanisme penyelesaian sengketa adat. Dalam peradilan itu, salah satu tokoh adat Toraja menjelaskan bahwa sanksi yang dijatuhkan merupakan bagian dari ritual permohonan maaf kepada leluhur dan masyarakat adat. “Pelengkap dari ritual permohonan maaf kepada leluhur kami adalah satu ekor babi, lima ekor ayam,” ucap salah satu tokoh yang memimpin jalannya peradilan adat tersebut dikutip dari akun Instagram @infotoraja, Rabu, 11 Februari 2026. Untuk diketahui, pemeriksaan komedian Pandji Pragiwaksoso oleh penyidik Badan Reserse Kriminal (Bareskrim) Polri menjadi babak baru polemik dugaan penghinaan terhadap suku Toraja. Senin, 2 Februari 2026, Pandji mendatangi Gedung Bareskrim Polri, Jakarta Selatan, untuk menjalani pemeriksaan sebagai saksi terlapor. Dalam pemeriksaan tersebut, Pandji mengaku harus menjawab puluhan pertanyaan yang seluruhnya berkaitan dengan materi stand-up comedy miliknya yang dipersoalkan. ADVERTISEMENT GULIR UNTUK LANJUT BACA “48 (pertanyaan diberikan kepada saya). Seputar materi stand up saya, materi dalam video saya,” kata Pandji usai diperiksa. Pandji menyatakan memilih bersikap kooperatif dan mengikuti seluruh proses hukum yang berjalan. Ia menegaskan tidak menghindari pemeriksaan dan siap memberikan keterangan yang dibutuhkan penyidik."
38,https://www.tvonenews.com/berita/nasional/422354-nyepi-dan-takbiran-lebaran-2026-berpotensi-barengan-kemenag-keluarkan-panduan-khusus-umat-islam-di-bali,"Nyepi dan Takbiran Lebaran 2026 Berpotensi Barengan, Kemenag Keluarkan Panduan Khusus Umat Islam di Bali","Jakarta, tvOnenews.com -Kementerian Agama (Kemenag) resmi menerbitkan panduan khusus terkait potensi berbarengannya Hari RayaNyepidengan malam takbiranIdul Fitri1447 Hijriah pada 19 Maret 2026 mendatang. Salah satu poin utamanya, umat Islam di Bali diimbau melaksanakan takbiran tanpa menggunakan pengeras suara. ADVERTISEMENT GULIR UNTUK LANJUT BACA Aturan ini disusun setelah Kemenag melakukan koordinasi intensif dengan Pemerintah Daerah Bali, tokoh lintas agama, serta pemuka masyarakat setempat demi menjaga kerukunan di Pulau Dewata. “Sejak awal kami telah berkoordinasi dengan pemerintah daerah serta para tokoh agama di Bali. Prinsipnya, jika memang waktunya bersamaan, kedua perayaan ini tetap dapat dijalankan dengan saling menghormati dan penuh pengertian,” ungkap Kepala Biro Humas dan Komunikasi Publik Kemenag, Thobib Al Asyhar, di Jakarta, Minggu (8/3/2026). Thobib menjelaskan bahwa panduan ini bertujuan agar kedua hari besar tersebut tetap berjalan khidmat meski jatuh di waktu yang sama. Berdasarkan panduan tersebut, umat Islam di Bali diperbolehkan melakukan takbiran di masjid atau mushala terdekat dengan syarat dilakukan dengan berjalan kaki, tidak memakai pengeras suara, tidak menyalakan petasan, serta menggunakan penerangan yang minim (secukupnya) mulai pukul 18.00 hingga 21.00 WITA. Terkait keamanan, pengurus tempat ibadah bertanggung jawab penuh dengan tetap bersinergi bersama aparat kepolisian, TNI, serta unsur lokal seperti Pecalang, Linmas, dan aparat desa. Namun, Thobib memberikan catatan keras terkait beredarnya informasi simpang siur di media sosial. Ia menegaskan aturan ini tidak bersifat nasional. “Panduan ini hanya untuk Bali dan jika malam takbiran bersamaan dengan Hari Raya Nyepi. Sekira ada yang membuat konten media sosial dengan framing bahwa panduan ini untuk semua daerah, itu tidak benar,” tegasnya. ADVERTISEMENT GULIR UNTUK LANJUT BACA Kesepakatan ini tertuang dalam Seruan Bersama yang diteken oleh sejumlah tokoh penting, mulai dari Ketua FKUB Bali, Kanwil Kemenag Bali, Kapolda Bali, Danrem 163/Wira Satya, hingga Gubernur Bali. Senada dengan hal itu, Dirjen Bimas Hindu I Nengah Duija menekankan bahwa pedoman ini merupakan bentuk kearifan lokal. Meskipun spesifik untuk Bali, aturan ini bisa menjadi referensi bagi daerah lain yang memiliki komunitas Hindu cukup besar jika terjadi situasi serupa."
39,https://www.tvonenews.com/berita/nasional/422176-banjir-jakarta-berpotensi-meluas-pos-pantau-angke-hulu-siaga-1-bpbd-peringatkan-air-menuju-cengkareng-drain,"Banjir Jakarta Berpotensi Meluas, Pos Pantau Angke Hulu Siaga 1, BPBD Peringatkan Air Menuju Cengkareng Drain","Jakarta, tvOnenews.com- Potensibanjir Jakartakembali meningkat setelah Badan Penanggulangan Bencana Daerah (BPBD) DKI Jakarta mengumumkan kenaikan statusPos Pantau Angke Hulu menjadi Siaga 1 atau Bahayapada Minggu dini hari, 8 Maret 2026. Kenaikan status tersebut dipicu olehtingginya intensitas hujan di wilayah huluyang menyebabkan peningkatan tinggi muka air (TMA) secara signifikan. Kondisi ini membuat potensibanjir Jakartadi sejumlah wilayah Jakarta Barat dan Jakarta Utara perlu diwaspadai. ADVERTISEMENT GULIR UNTUK LANJUT BACA BPBD DKI Jakarta memperingatkan bahwa aliran air diperkirakan akan bergerak menuju wilayah hilir dalam beberapa jam ke depan. “Antisipasi kurang lebih tiga jam ke depan air akan sampai di Pintu Air Cengkareng Drain,” tulis BPBD melalui akun resmi media sosialnya, Minggu. Kondisi ini meningkatkan kewaspadaan terhadap kemungkinanbanjir Jakartayang dapat terjadi di kawasan yang dilalui aliran sungai Angke. BPBD menyebutkan beberapa wilayah yang berpotensi terdampak aliran air dari hulu sungai. Daerah-daerah ini diminta meningkatkan kesiapsiagaan menghadapi kemungkinanbanjir Jakarta. Wilayah yang diperkirakan akan dilalui aliran air meliputi: Kembangan Selatan Duri Kosambi Rawa Buaya Kembangan Utara Kedaung Kaliangke Cengkareng Timur Kapuk Kapuk Muara Kamal Muara Wilayah tersebut berada di jalur aliran Sungai Angke yang berpotensi menerima limpasan air dari hulu apabila curah hujan tetap tinggi. BPBD mengingatkan bahwa kondisi ini bisa memicubanjir Jakartadalam waktu singkat jika debit air terus meningkat. Data BPBD menunjukkan kenaikan tinggi muka air di Pos Pantau Angke Hulu terjadi dengan cepat hanya dalam waktu satu jam. Pada pukul01.00 WIB, tinggi muka air tercatat berada di angka300 sentimeter, yang masih berstatusSiaga 2. Namun satu jam kemudian, pada pukul02.00 WIB, tinggi muka air meningkat menjadi340 sentimeter, sehingga statusnya dinaikkan menjadiSiaga 1 atau Bahaya. ADVERTISEMENT GULIR UNTUK LANJUT BACA Lonjakan ini menjadi indikator kuat bahwa potensibanjir Jakartadi wilayah hilir sungai perlu diantisipasi lebih serius. Kenaikan tinggi muka air yang cepat sering menjadi tanda meningkatnya debit air dari hulu akibat hujan dengan intensitas tinggi."
40,https://www.tvonenews.com/berita/nasional/422202-hujan-awet-semalaman-75-rt-dan-19-ruas-jalan-jakarta-dikepung-banjir-hingga-170-cm,"Hujan Awet Semalaman, 75 RT dan 19 Ruas Jalan Jakarta Dikepung Banjir hingga 170 Cm","Jakarta, tvOnenews.com–Hujan derasyang mengguyur wilayah DKI Jakarta sejak Sabtu malam hingga Minggu pagi (7–8 Maret 2026) menyebabkanbanjirdi sejumlah kawasan ibu kota. Badan Penanggulangan Bencana Daerah (BPBD) DKI Jakarta mencatat puluhan rukun tetangga (RT) dan belasan ruas jalan terendam air dengan ketinggian yang bervariasi. ADVERTISEMENT GULIR UNTUK LANJUT BACA Data terbaru BPBD hingga pukul 08.00 WIB menunjukkan sebanyak 75 RT dan 19 ruas jalan di Jakarta terdampak genangan akibat curah hujan tinggi yang terjadi sepanjang malam. Kepala Pusat Data dan Informasi BPBD DKI Jakarta Mohamad Yohan mengatakan hujan dengan intensitas tinggi menjadi faktor utama munculnya genangan di berbagai wilayah Jakarta. “Hujan deras yang melanda wilayah DKI Jakarta dan sekitarnya pada Sabtu, 07 Maret 2026 s.d. Minggu 08 Maret 2026 menyebabkan terjadinya genangan di wilayah DKI Jakarta,” kata Mohamad Yohan dalam keterangan tertulis, Minggu (8/3/2026). Berdasarkan pendataan BPBD, wilayah Jakarta Timur menjadi daerah paling terdampak dengan total 31 RT terendam. Genangan paling banyak terjadi di Kelurahan Halim Kampung Melayu dengan 19 RT terdampak dan ketinggian air mencapai sekitar 130 sentimeter. Sementara di Kelurahan Halim Perdana Kusuma tercatat 12 RT terendam dengan ketinggian air antara 25 hingga 70 sentimeter. Di Jakarta Barat, genangan tercatat merendam 22 RT yang tersebar di sejumlah kelurahan, seperti Kedaung Kali Angke, Kedoya Selatan, Kedoya Utara, Sukabumi Selatan, Joglo, hingga Kembangan Selatan dan Kembangan Utara. Ketinggian air di wilayah ini bervariasi antara 20 sentimeter hingga mencapai 1 meter. Selain disebabkan oleh curah hujan tinggi, beberapa titik genangan juga dipicu oleh luapan aliran kali di sekitar permukiman warga, termasuk luapan Kali Pelopor di kawasan Kembangan. Sementara itu di Jakarta Selatan, sebanyak 22 RT juga dilaporkan terdampak banjir. Genangan cukup tinggi terjadi di Kelurahan Cipete Utara dan Pela Mampang dengan ketinggian air mencapai sekitar 170 sentimeter. ADVERTISEMENT GULIR UNTUK LANJUT BACA Beberapa kawasan lain seperti Petogogan, Duren Tiga, Cilandak Barat, dan Cilandak Timur juga tercatat mengalami genangan dengan ketinggian bervariasi akibat kombinasi curah hujan tinggi dan luapan kali, termasuk Kali Krukut serta Kali Mampang. Selain merendam permukiman warga, genangan juga mengganggu aktivitas lalu lintas di berbagai ruas jalan utama. BPBD mencatat 19 ruas jalan tergenang dengan ketinggian air berkisar antara 10 hingga 120 sentimeter."
41,https://www.tvonenews.com/berita/nasional/422410-mendagri-tito-minta-kepala-daerah-siaga-di-wilayah-jelang-dan-setelah-lebaran,Mendagri Tito Minta Kepala Daerah Siaga di Wilayah Jelang dan Setelah Lebaran,"Jakarta, tvOnenews.com- Menteri Dalam Negeri (Mendagri) MuhammadTito Karnavianmeminta seluruh kepala daerah dan wakil kepala daerah tetap berada serta siaga di wilayah masing-masing selama satu minggu sebelum hingga satu minggu setelahHari Raya Idulfitri 1447 Hijriah. Kebijakan ini dilakukan Mendagri bertujuan memastikan penyelenggaraan pemerintahan daerah tetap berjalan lancar selama periode libur Lebaran. ADVERTISEMENT GULIR UNTUK LANJUT BACA Instruksi tersebut disampaikan Mendagri melalui Surat Edaran (SE) Menteri Dalam Negeri Nomor 000.2.3/1171/SJ tertanggal 8 Maret 2026 tentang penundaan perjalanan ke luar negeri selama libur Idulfitri 1447 Hijriah. SE tersebut ditujukan kepada seluruh gubernur, bupati, dan wali kota. Dalam aturan itu, kepala daerah dan wakil kepala daerah diminta menunda perjalanan luar negeri pada periode 14 hingga 28 Maret 2026. ""Terkecuali kegiatan yang bersifat sangat esensial yang pelaksanaannya merupakan arahan Presiden atau untuk keperluan pengobatan,"" jelasnya dalam keterangan di Jakarta, Minggu (8/3/2026). Mendagri Tito menjelaskan, kebijakan ini diambil untuk memastikan pemerintah daerah tetap fokus menjalankan sejumlah agenda strategis menjelang dan selama periode libur Lebaran. Beberapa langkah strategis yang diminta kepada kepala daerah antara lain, pertama, mengantisipasi potensi peningkatan risiko keamanan dan keselamatan selama libur Idulfitri serta memperkuat koordinasi dengan jajaran Forum Koordinasi Pimpinan Daerah (Forkopimda). Kedua, meningkatkan kesiapsiagaan dalam mendukung kelancaran arus mudik Lebaran. Ketiga, melakukan pemantauan dan pengendalian inflasi daerah. Keempat, memastikan kesiapan penyelenggaraan kegiatan perayaan Hari Raya Idulfitri 1447 Hijriah. Mendagri Tito menegaskan, kebijakan ini bertujuan memastikan kepala daerah tetap berada di wilayahnya masing-masing sehingga dapat merespons secara cepat berbagai kebutuhan masyarakat selama momentum Lebaran. ADVERTISEMENT GULIR UNTUK LANJUT BACA “Terhadap rekomendasi Perjalanan Dinas Luar Negeri (PDLN) atau izin ke luar negeri dengan alasan penting yang telah diterbitkan untuk tanggal keberangkatan dimaksud agar dilakukan pembatalan atau penundaan/penjadwalan ulang agenda kegiatan,” jelasnya. Surat edaran tersebut juga ditujukan kepada Presiden Republik Indonesia, Menteri Koordinator Bidang Politik, Hukum, dan Keamanan, Menteri Sekretaris Negara, Menteri Luar Negeri, Menteri Imigrasi dan Pemasyarakatan, serta Sekretaris Kabinet. (aag)"
42,https://www.tvonenews.com/berita/nasional/422368-mendagri-instruksikan-kepala-daerah-standby-selama-masa-lebaran-terbitkan-se-larangan-ke-luar-negeri,"Mendagri Instruksikan Kepala Daerah Standby selama Masa Lebaran, Terbitkan SE Larangan ke Luar Negeri","Jakarta, tvOnenews.com - Menteri Dalam Negeri (Mendagri) MuhammadTito Karnavianmenginstruksikan seluruhkepala daerahdan wakil kepala daerah untuk tetap berada dan siaga di daerah masing-masing selama periode satu minggu sebelum hingga satu minggu setelah Hari Raya Idulfitri 1447 Hijriah. Langkah ini dilakukan untuk memastikan kelancaran penyelenggaraan pemerintahan daerah selama periode liburLebaran. ADVERTISEMENT GULIR UNTUK LANJUT BACA Instruksi tersebut disampaikan melalui Surat Edaran (SE) Menteri Dalam Negeri No. 000.2.3/1171/SJ tanggal 8 Maret 2026 tentang Penundaan Perjalanan ke Luar Negeri selama libur Hari Raya Idulfitri 1447 Hijriah. SE ditujukan kepada seluruh gubernur serta bupati dan wali kota. Dalam SE tersebut, kepala daerah dan wakil kepala daerah diminta menunda perjalanan luar negeri mulai 14 hingga 28 Maret 2026. ""Terkecuali kegiatan yang bersifat sangat esensial yang pelaksanaannya merupakan arahan Presiden atau untuk keperluan pengobatan,"" jelasnya dalam keterangan di Jakarta, Minggu (8/3/2026). Mendagri menjelaskan, kebijakan ini diambil untuk memastikan pemerintah daerah tetap fokus menjalankan sejumlah agenda strategis menjelang dan selama periode libur Lebaran. Beberapa langkah strategis yang diminta kepada kepala daerah antara lain, pertama, mengantisipasi potensi peningkatan risiko keamanan dan keselamatan selama libur Idulfitri serta memperkuat koordinasi dengan jajaran Forum Koordinasi Pimpinan Daerah (Forkopimda). Kedua, meningkatkan kesiapsiagaan dalam mendukung kelancaran arus mudik Lebaran. Ketiga, melakukan pemantauan dan pengendalian inflasi daerah. Keempat, memastikan kesiapan penyelenggaraan kegiatan perayaan Hari Raya Idulfitri 1447 Hijriah. Mendagri menegaskan, kebijakan ini bertujuan memastikan kepala daerah tetap berada di wilayahnya masing-masing sehingga dapat merespons secara cepat berbagai kebutuhan masyarakat selama momentum Lebaran. ADVERTISEMENT GULIR UNTUK LANJUT BACA “Terhadap rekomendasi Perjalanan Dinas Luar Negeri (PDLN) atau izin ke luar negeri dengan alasan penting yang telah diterbitkan untuk tanggal keberangkatan dimaksud agar dilakukan pembatalan atau penundaan/penjadwalan ulang agenda kegiatan,” terangnya. Surat edaran tersebut juga ditembuskan kepada Presiden Republik Indonesia, Menteri Koordinator Bidang Politik, Hukum, dan Keamanan, Menteri Sekretaris Negara, Menteri Luar Negeri, Menteri Imigrasi dan Pemasyarakatan, serta Sekretaris Kabinet."
43,https://www.tvonenews.com/berita/nasional/422271-momen-ramadan-2026-knpi-ajak-pemuda-perkuat-solidaritas-untuk-korban-banjir-sumatera,"Momen Ramadan 2026, KNPI Ajak Pemuda Perkuat Solidaritas untuk Korban Banjir Sumatera","Jakarta, tvOnenews.com - Ketua Umum Dewan Pengurus Pusat Komite Nasional Pemuda Indonesia (KNPI),Haris Pertamamelakukan safariRamadanke sejumlah wilayah terdampak bencanabanjirdantanah longsordi Pulau Sumatera. Acara ini dilakukan melalui program kemanusiaan bertajuk “Ramadhan Ceria: Synergy of Harmony"". ADVERTISEMENT GULIR UNTUK LANJUT BACA Kegiatan ini menjadi bentuk kepedulian dan kehadiran nyata pemuda di tengah masyarakat yang tengah menghadapi ujian akibat bencana alam yang melanda beberapa daerah dalam beberapa waktu terakhir. ""Safari Ramadan KNPI diawali pada 4–5 Maret 2026 di wilayah Aceh yang terdampak banjir cukup luas dan menyebabkan banyak warga harus berjuang memulihkan kehidupan mereka. Dalam kegiatan ini, KNPI menyalurkan 1000 santunan kepada masyarakat terdampak, khususnya anak-anak dan keluarga yang mengalami kesulitan akibat bencana,"" kata Haris Pertama dalam keterangannya. Haris menegaskan bahwa Ramadan merupakan momentum yang sangat tepat untuk memperkuat nilai-nilai empati, solidaritas, dan kepedulian sosial di tengah masyarakat. “Ramadan adalah bulan yang mengajarkan kita untuk saling menguatkan. KNPI hadir bukan hanya membawa bantuan, tetapi juga membawa pesan bahwa masyarakat yang terdampak bencana tidak sendirian menghadapi situasi ini,” lanjutnya. Setelah kegiatan di Aceh, safari Ramadan KNPI akan berlanjut ke Sumatera Barat, yang juga mengalami bencana banjir dan longsor di sejumlah wilayah. Dalam rangkaian kegiatan ini, KNPI menargetkan sekitar 1000 penerima manfaat dari program santunan dan bantuan kemanusiaan. ""Kegiatan “Ramadhan Ceria: Synergy of Harmony” merupakan bagian dari gerakan sosial KNPI untuk memperkuat peran pemuda dalam menghadirkan kepedulian dan solidaritas di tengah masyarakat,"" jelasnya. Menurutnya, pemuda tidak boleh hanya menjadi penonton ketika masyarakat menghadapi kesulitan. Sebaliknya, pemuda harus menjadi bagian dari solusi dengan hadir langsung membantu masyarakat yang membutuhkan. ADVERTISEMENT GULIR UNTUK LANJUT BACA “Semangat yang kami bangun adalah sinergi dan harmoni. Pemuda Indonesia harus berada di garda depan dalam membangun solidaritas sosial, terlebih pada saat masyarakat menghadapi bencana,” sambungnya. Ia juga mengajak seluruh elemen pemuda, relawan, dan komunitas masyarakat untuk terus memperkuat kolaborasi dengan berbagai pihak agar upaya pemulihan pascabencana sebagaimana misi Presiden Prabowo agar pemulihannya dapat berjalan lebih cepat dan efektif."
44,https://www.tvonenews.com/berita/nasional/422112-menkeu-purbaya-umumkan-apbn-februrai-2026-alami-defisit-rp1357-t,"Menkeu Purbaya Umumkan APBN Februrai 2026 Alami Defisit Rp135,7 T","Jakarta, tvOnenews.com- Menteri Keuangan (Menkeu)PurbayaYudhi Sadewa mengumumkan Anggaran Pendapatan dan Belanja Negara (APBN) per Februari 2026defisitsebesar Rp 135,7 triliun. Untuk diketahui, realisasi itu setara dengan 0,53% terhadap Produk Domestik Bruto (PDB). ADVERTISEMENT GULIR UNTUK LANJUT BACA Defisit APBN itu berarti pendapatan negara lebih kecil dibanding jumlah pengeluaran atau belanja negara. Tercatat pendapatan negara sampai 28 Februari 2026 mencapai Rp 358 triliun, sementara belanja negara terealisasi sebesar Rp 493,8 triliun. ""Pengumpulan pajak di dua bulan pertama 2026 ini tumbuh 30%. Kita akan pastikan itu akan stabil terus ke depan,"" jelas Menkue Purbaya dalam konferensi pers di Kementerian Keuangan, Jakarta Pusat, Jumat (6/3/2026). Rinciannya, pendapatan negara yang terkumpul Rp 358 triliun berasal dari penerimaan pajak Rp 245,1 triliun, kepabeanan dan cukai Rp 44,9 triliun, serta penerimaan negara bukan pajak (PNBP) mencapai Rp 68 triliun. ADVERTISEMENT GULIR UNTUK LANJUT BACA Sementara itu, belanja negara yang mencapai Rp 493,8 triliun berasal dari belanja pemerintah pusat yakni Rp 346,1 triliun, serta transfer ke daerah Rp 147,7 triliun. ""Kita pastikan semua faktor-faktor pendukung pertumbuhan ekonomi itu berjalan dengan baik,"" beber Purbaya. (aag)"
